Section,Division,Group,Description,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024
N,77,772,Renting and leasing of personal and household goods,3.0,10.0,4.0,6.0,6.0,5.0,11.0,5.0,14.0,12.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
N,77,773,"Renting and leasing of other machinery, equipment and tangible goods",42.0,46.0,28.0,37.0,37.0,37.0,46.0,35.0,53.0,58.0,5.0,0.0,4.0,2.0,2.0,5.0,1.0,2.0,2.0,3.0,6.0,3.0,4.0,4.0,5.0,5.0,8.0,3.0,3.0,5.0,2.0,5.0,4.0,5.0,5.0,8.0,7.0,5.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0,7.0,5.0,5.0,5.0,5.0
N,77,774,"Leasing of intellectual property and similar products, except copyrighted works",0.0,4.0,3.0,1.0,2.0,4.0,0.0,4.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
N,78,,Employment activities,247.0,247.0,302.0,301.0,285.0,303.0,241.0,262.0,368.0,405.0,15.0,11.0,20.0,18.0,22.0,23.0,22.0,24.0,29.0,21.0,33.0,24.0,28.0,30.0,25.0,27.0,25.0,37.0,28.0,35.0,36.0,32.0,37.0,28.0,23.0,31.0,32.0,25.0,34.0,44.0,31.0,32.0,38.0,41.0,35.0,39.0,29.0,30.0,41.0,47.0
N,78,781,Activities of employment placement agencies,114.0,113.0,139.0,154.0,127.0,149.0,135.0,142.0,206.0,246.0,7.0,6.0,13.0,10.0,13.0,14.0,11.0,11.0,15.0,11.0,22.0,9.0,16.0,20.0,15.0,16.0,16.0,19.0,18.0,17.0,22.0,13.0,19.0,15.0,14.0,19.0,17.0,12.0,23.0,25.0,21.0,21.0,27.0,25.0,20.0,22.0,21.0,17.0,23.0,24.0
N,78,782,Temporary employment agency activities,112.0,110.0,129.0,94.0,101.0,111.0,78.0,92.0,108.0,106.0,5.0,3.0,6.0,5.0,8.0,7.0,8.0,10.0,11.0,8.0,8.0,13.0,9.0,8.0,9.0,7.0,7.0,12.0,7.0,9.0,7.0,11.0,13.0,9.0,5.0,5.0,12.0,8.0,7.0,14.0,7.0,7.0,7.0,11.0,12.0,11.0,7.0,11.0,16.0,17.0
N,78,783,Other human resources provision,21.0,24.0,34.0,53.0,57.0,43.0,28.0,28.0,54.0,53.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,4.0,2.0,6.0,3.0,9.0,7.0,8.0,5.0,4.0,4.0,7.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,6.0,1.0,2.0,2.0,6.0
N,79,,"Travel agency, tour operator and other reservation service and related activities",59.0,51.0,46.0,48.0,40.0,44.0,94.0,90.0,100.0,64.0,3.0,5.0,5.0,4.0,4.0,1.0,10.0,9.0,8.0,11.0,17.0,13.0,10.0,11.0,12.0,10.0,6.0,11.0,9.0,7.0,7.0,6.0,4.0,7.0,8.0,4.0,9.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,7.0,5.0,9.0,6.0,5.0,4.0
N,79,791,Travel agency and tour operator activities,53.0,37.0,34.0,38.0,30.0,33.0,79.0,75.0,84.0,47.0,3.0,4.0,4.0,4.0,4.0,1.0,9.0,6.0,6.0,9.0,15.0,10.0,9.0,11.0,11.0,9.0,5.0,8.0,7.0,3.0,5.0,6.0,3.0,7.0,5.0,4.0,6.0,3.0,3.0,5.0,4.0,5.0,2.0,3.0,5.0,2.0,8.0,4.0,3.0,4.0
N,79,799,Other reservation service and related activities,6.0,14.0,12.0,10.0,10.0,11.0,15.0,15.0,16.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0
N,80,,Security and investigation activities,153.0,128.0,119.0,111.0,122.0,119.0,70.0,74.0,138.0,154.0,3.0,6.0,3.0,8.0,7.0,7.0,6.0,7.0,4.0,8.0,11.0,4.0,7.0,8.0,12.0,16.0,16.0,10.0,8.0,13.0,12.0,11.0,18.0,7.0,12.0,10.0,13.0,10.0,18.0,11.0,17.0,12.0,12.0,9.0,20.0,10.0,15.0,13.0,12.0,14.0
N,80,801,Private security activities,101.0,85.0,90.0,69.0,82.0,77.0,41.0,52.0,82.0,99.0,3.0,5.0,3.0,4.0,3.0,5.0,5.0,4.0,2.0,6.0,8.0,4.0,4.0,5.0,7.0,10.0,12.0,5.0,4.0,9.0,6.0,7.0,10.0,3.0,8.0,6.0,5.0,7.0,8.0,7.0,15.0,9.0,11.0,5.0,11.0,7.0,10.0,11.0,9.0,9.0
N,80,802,Security systems service activities,47.0,40.0,27.0,37.0,33.0,37.0,26.0,18.0,50.0,51.0,0.0,1.0,0.0,4.0,3.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,3.0,3.0,4.0,6.0,3.0,5.0,2.0,4.0,5.0,3.0,8.0,4.0,3.0,4.0,7.0,3.0,9.0,3.0,2.0,3.0,1.0,4.0,9.0,3.0,4.0,2.0,3.0,5.0
N,80,803,Investigation activities,5.0,3.0,2.0,5.0,7.0,5.0,3.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
N,81,,Services to buildings and landscape activities,155.0,129.0,135.0,149.0,183.0,163.0,117.0,149.0,253.0,303.0,7.0,6.0,10.0,7.0,11.0,10.0,10.0,9.0,20.0,19.0,21.0,19.0,21.0,15.0,27.0,26.0,22.0,19.0,17.0,22.0,16.0,25.0,20.0,23.0,14.0,26.0,35.0,18.0,40.0,24.0,20.0,19.0,22.0,19.0,32.0,34.0,17.0,27.0,23.0,32.0
N,81,811,Combined facilities support activities,24.0,14.0,25.0,18.0,34.0,28.0,24.0,19.0,41.0,39.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,9.0,3.0,1.0,6.0,2.0,5.0,4.0,3.0,5.0,1.0,1.0,6.0,2.0,2.0,4.0,4.0,3.0,5.0,5.0,2.0,2.0,3.0,3.0,5.0,4.0,2.0
N,81,812,Cleaning activities,101.0,93.0,81.0,96.0,111.0,90.0,55.0,86.0,141.0,171.0,3.0,4.0,2.0,5.0,7.0,6.0,6.0,4.0,12.0,14.0,11.0,12.0,11.0,10.0,14.0,16.0,14.0,9.0,13.0,12.0,5.0,14.0,7.0,16.0,6.0,12.0,26.0,13.0,29.0,13.0,11.0,9.0,11.0,6.0,18.0,17.0,9.0,12.0,11.0,23.0
N,81,813,Landscape service activities,30.0,22.0,29.0,35.0,38.0,45.0,38.0,44.0,71.0,93.0,3.0,2.0,5.0,2.0,4.0,2.0,2.0,4.0,6.0,2.0,6.0,6.0,9.0,4.0,4.0,7.0,7.0,4.0,2.0,5.0,7.0,8.0,8.0,6.0,7.0,8.0,7.0,3.0,7.0,7.0,6.0,5.0,6.0,11.0,12.0,14.0,5.0,10.0,8.0,7.0
N,82,,"Office administrative, office support and other business support activities",1153.0,1025.0,1008.0,937.0,1075.0,1115.0,830.0,917.0,1246.0,1259.0,50.0,38.0,69.0,70.0,58.0,88.0,72.0,81.0,93.0,83.0,112.0,103.0,89.0,93.0,125.0,114.0,100.0,108.0,90.0,103.0,89.0,131.0,97.0,107.0,73.0,89.0,129.0,82.0,133.0,112.0,92.0,129.0,104.0,100.0,114.0,102.0,95.0,121.0,77.0,127.0
N,82,821,Office administrative and support activities,38.0,27.0,35.0,27.0,53.0,38.0,40.0,41.0,64.0,46.0,6.0,2.0,2.0,0.0,2.0,1.0,2.0,5.0,11.0,2.0,3.0,5.0,6.0,7.0,0.0,5.0,4.0,5.0,5.0,10.0,6.0,6.0,4.0,6.0,3.0,1.0,2.0,6.0,6.0,6.0,2.0,5.0,5.0,2.0,4.0,4.0,4.0,6.0,3.0,7.0
N,82,822,Activities of call centres,22.0,23.0,23.0,16.0,23.0,12.0,11.0,9.0,16.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,5.0,1.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0
N,82,823,Organisation of conventions and trade shows,16.0,14.0,9.0,22.0,15.0,22.0,21.0,39.0,36.0,28.0,1.0,0.0,3.0,1.0,2.0,6.0,2.0,1.0,5.0,6.0,6.0,6.0,4.0,3.0,3.0,2.0,6.0,1.0,1.0,4.0,4.0,0.0,2.0,6.0,3.0,2.0,4.0,3.0,4.0,1.0,3.0,3.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,2.0
N,82,829,Business support service activities n.e.c,1077.0,961.0,941.0,872.0,984.0,1043.0,758.0,828.0,1130.0,1166.0,42.0,36.0,64.0,68.0,54.0,81.0,67.0,74.0,77.0,75.0,100.0,90.0,76.0,83.0,122.0,105.0,90.0,100.0,84.0,86.0,79.0,124.0,88.0,93.0,66.0,85.0,123.0,68.0,122.0,103.0,87.0,119.0,97.0,96.0,104.0,96.0,88.0,110.0,72.0,117.0
O,,,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,10.0,10.0,10.0,10.0,14.0,16.0,11.0,22.0,33.0,23.0,1.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,3.0,6.0,3.0,1.0,3.0,2.0,1.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0
O,84,,Public administration and defence; compulsory social security,10.0,10.0,10.0,10.0,14.0,16.0,11.0,22.0,33.0,23.0,1.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,3.0,6.0,3.0,1.0,3.0,2.0,1.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0
O,84,841,Administration of the State and the economic and social policy of the community,4.0,2.0,3.0,7.0,3.0,4.0,6.0,8.0,13.0,10.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
O,84,842,Provision of services to the community as a whole,6.0,8.0,7.0,3.0,11.0,12.0,5.0,14.0,19.0,13.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
O,84,843,Compulsory social security activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P,,,EDUCATION,194.0,202.0,169.0,169.0,179.0,151.0,154.0,181.0,270.0,314.0,10.0,9.0,7.0,11.0,11.0,10.0,15.0,15.0,23.0,19.0,24.0,27.0,32.0,12.0,20.0,23.0,21.0,16.0,13.0,28.0,32.0,23.0,34.0,16.0,19.0,21.0,25.0,23.0,33.0,31.0,25.0,20.0,35.0,29.0,26.0,27.0,26.0,17.0,19.0,24.0
P,85,,Education,194.0,202.0,169.0,169.0,179.0,151.0,154.0,181.0,270.0,314.0,10.0,9.0,7.0,11.0,11.0,10.0,15.0,15.0,23.0,19.0,24.0,27.0,32.0,12.0,20.0,23.0,21.0,16.0,13.0,28.0,32.0,23.0,34.0,16.0,19.0,21.0,25.0,23.0,33.0,31.0,25.0,20.0,35.0,29.0,26.0,27.0,26.0,17.0,19.0,24.0
P,85,851,Pre-primary education,19.0,25.0,24.0,27.0,27.0,21.0,28.0,23.0,49.0,66.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,6.0,5.0,4.0,11.0,2.0,4.0,7.0,6.0,3.0,11.0,5.0,4.0,2.0,9.0,9.0,5.0,1.0,4.0,1.0,3.0,4.0
P,85,852,Primary education,16.0,16.0,10.0,5.0,7.0,9.0,11.0,4.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0
P,85,853,Secondary education,47.0,32.0,24.0,28.0,30.0,29.0,20.0,17.0,32.0,33.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,4.0,2.0,1.0,2.0,8.0,5.0,3.0,2.0,1.0,0.0,2.0,1.0,2.0,4.0,2.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0
P,85,854,Higher education,16.0,25.0,7.0,13.0,9.0,9.0,6.0,6.0,13.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0
P,85,855,Other education,78.0,87.0,88.0,79.0,80.0,66.0,66.0,102.0,124.0,149.0,6.0,6.0,4.0,5.0,6.0,4.0,11.0,6.0,14.0,13.0,12.0,15.0,19.0,5.0,8.0,10.0,9.0,8.0,4.0,9.0,19.0,9.0,17.0,7.0,10.0,9.0,13.0,14.0,11.0,16.0,12.0,9.0,16.0,12.0,9.0,18.0,11.0,9.0,10.0,15.0
P,85,856,Educational support activities,18.0,17.0,16.0,17.0,26.0,17.0,23.0,29.0,46.0,42.0,1.0,1.0,2.0,0.0,3.0,3.0,1.0,5.0,1.0,3.0,3.0,6.0,5.0,1.0,4.0,3.0,7.0,5.0,4.0,5.0,1.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,6.0,6.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,0.0,1.0,1.0
Q,,,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,334.0,284.0,299.0,351.0,355.0,369.0,274.0,278.0,464.0,516.0,20.0,12.0,19.0,21.0,18.0,17.0,21.0,30.0,37.0,27.0,29.0,27.0,31.0,33.0,37.0,48.0,39.0,42.0,39.0,33.0,40.0,38.0,50.0,34.0,26.0,49.0,65.0,33.0,40.0,41.0,36.0,58.0,35.0,60.0,44.0,29.0,44.0,41.0,30.0,59.0
Q,86,,Human health activities,198.0,150.0,167.0,203.0,202.0,215.0,188.0,182.0,280.0,324.0,11.0,9.0,11.0,15.0,14.0,13.0,14.0,16.0,24.0,17.0,22.0,16.0,16.0,25.0,22.0,28.0,25.0,25.0,29.0,22.0,23.0,22.0,23.0,20.0,13.0,32.0,43.0,19.0,27.0,25.0,22.0,38.0,18.0,40.0,28.0,19.0,29.0,31.0,20.0,40.0
Q,86,861,Hospital activities,23.0,22.0,19.0,31.0,39.0,32.0,24.0,22.0,37.0,32.0,1.0,1.0,2.0,2.0,5.0,2.0,0.0,2.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,5.0,3.0,3.0,4.0,1.0,1.0,7.0,0.0,3.0,0.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0
Q,86,862,Medical and dental practice activities,50.0,45.0,51.0,84.0,60.0,70.0,61.0,58.0,75.0,94.0,4.0,3.0,5.0,6.0,2.0,3.0,6.0,1.0,9.0,8.0,9.0,2.0,2.0,9.0,8.0,6.0,6.0,7.0,7.0,7.0,6.0,9.0,5.0,3.0,6.0,7.0,10.0,6.0,7.0,9.0,2.0,13.0,4.0,11.0,10.0,9.0,13.0,12.0,5.0,10.0
Q,86,869,Other human health activities,125.0,83.0,97.0,88.0,103.0,113.0,103.0,102.0,168.0,198.0,6.0,5.0,4.0,7.0,7.0,8.0,8.0,13.0,14.0,8.0,11.0,11.0,10.0,12.0,12.0,17.0,16.0,15.0,18.0,14.0,16.0,6.0,18.0,14.0,7.0,21.0,29.0,11.0,17.0,13.0,16.0,21.0,13.0,28.0,14.0,8.0,15.0,17.0,13.0,29.0
Q,87,,Residential care activities,63.0,75.0,71.0,66.0,77.0,84.0,39.0,56.0,105.0,104.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,8.0,9.0,3.0,2.0,7.0,6.0,4.0,8.0,11.0,9.0,9.0,5.0,6.0,15.0,8.0,18.0,6.0,3.0,12.0,13.0,7.0,3.0,9.0,7.0,10.0,14.0,10.0,9.0,7.0,11.0,4.0,4.0,10.0
Q,87,871,Residential nursing care activities,24.0,24.0,23.0,14.0,25.0,23.0,9.0,13.0,31.0,29.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,4.0,1.0,1.0,2.0,5.0,2.0,9.0,2.0,0.0,5.0,5.0,1.0,1.0,1.0,0.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0
Q,87,872,"Residential care activities for learning disabilities, mental health and substance abuse",6.0,10.0,13.0,9.0,4.0,8.0,8.0,7.0,18.0,12.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0
Q,87,873,Residential care activities for the elderly and disabled,22.0,19.0,22.0,25.0,28.0,25.0,13.0,15.0,30.0,35.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,7.0,3.0,6.0,1.0,3.0,4.0,5.0,0.0,0.0,3.0,4.0,1.0,4.0,6.0,2.0,3.0,5.0,0.0,0.0,5.0
Q,87,879,Other residential care activities,11.0,22.0,13.0,18.0,20.0,28.0,9.0,21.0,26.0,28.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,5.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,6.0,2.0,2.0,3.0,4.0,3.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0
Q,88,,Social work activities without accommodation,73.0,59.0,61.0,82.0,76.0,70.0,47.0,40.0,79.0,88.0,4.0,0.0,3.0,3.0,1.0,1.0,2.0,6.0,4.0,7.0,5.0,4.0,9.0,4.0,7.0,9.0,5.0,8.0,5.0,5.0,2.0,8.0,9.0,8.0,10.0,5.0,9.0,7.0,10.0,7.0,7.0,10.0,3.0,10.0,7.0,3.0,4.0,6.0,6.0,9.0
Q,88,881,Social work activities without accommodation for the elderly and disabled,20.0,15.0,14.0,14.0,22.0,25.0,15.0,9.0,24.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,4.0,4.0,1.0,6.0,2.0,2.0,1.0,3.0,0.0,3.0,3.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,4.0
Q,88,889,Other social work activities without accommodation,53.0,44.0,47.0,68.0,54.0,45.0,32.0,31.0,55.0,61.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,5.0,5.0,3.0,8.0,3.0,5.0,7.0,3.0,5.0,3.0,3.0,2.0,4.0,5.0,7.0,4.0,3.0,7.0,6.0,7.0,7.0,4.0,7.0,2.0,9.0,4.0,1.0,4.0,5.0,4.0,5.0
R,,,"ARTS, ENTERTAINMENT AND RECREATION",281.0,233.0,217.0,262.0,292.0,337.0,289.0,336.0,432.0,478.0,24.0,19.0,20.0,30.0,18.0,20.0,26.0,30.0,35.0,32.0,49.0,33.0,27.0,45.0,30.0,38.0,32.0,38.0,40.0,37.0,33.0,44.0,34.0,34.0,36.0,33.0,48.0,30.0,55.0,34.0,35.0,43.0,38.0,40.0,56.0,30.0,18.0,39.0,28.0,38.0
R,90,,"Creative, arts and entertainment activities",68.0,61.0,56.0,72.0,71.0,78.0,71.0,98.0,119.0,144.0,6.0,3.0,4.0,10.0,7.0,3.0,3.0,6.0,14.0,14.0,18.0,10.0,3.0,12.0,9.0,12.0,13.0,9.0,14.0,12.0,6.0,9.0,9.0,11.0,10.0,7.0,15.0,9.0,12.0,8.0,10.0,12.0,17.0,11.0,21.0,12.0,5.0,10.0,7.0,12.0
R,90,900,"Creative, arts and entertainment activities",68.0,61.0,56.0,72.0,71.0,78.0,71.0,98.0,119.0,144.0,6.0,3.0,4.0,10.0,7.0,3.0,3.0,6.0,14.0,14.0,18.0,10.0,3.0,12.0,9.0,12.0,13.0,9.0,14.0,12.0,6.0,9.0,9.0,11.0,10.0,7.0,15.0,9.0,12.0,8.0,10.0,12.0,17.0,11.0,21.0,12.0,5.0,10.0,7.0,12.0
R,91,,"Libraries, archives, museums and other cultural activities",8.0,2.0,5.0,5.0,4.0,5.0,2.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R,91,910,"Libraries, archives, museums and other cultural activities",8.0,2.0,5.0,5.0,4.0,5.0,2.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R,92,,Gambling and betting activities,24.0,12.0,9.0,11.0,7.0,14.0,5.0,4.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
R,92,920,Gambling and betting activities,24.0,12.0,9.0,11.0,7.0,14.0,5.0,4.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
R,93,,Sports activities and amusement and recreation activities,181.0,158.0,147.0,174.0,210.0,240.0,211.0,232.0,302.0,321.0,18.0,15.0,16.0,20.0,11.0,17.0,23.0,22.0,20.0,16.0,31.0,23.0,23.0,31.0,20.0,26.0,19.0,28.0,25.0,22.0,26.0,35.0,25.0,22.0,25.0,24.0,32.0,21.0,41.0,24.0,23.0,31.0,20.0,27.0,35.0,18.0,13.0,29.0,21.0,26.0
R,93,931,Sports activities,108.0,78.0,94.0,111.0,135.0,151.0,135.0,153.0,231.0,236.0,7.0,14.0,8.0,16.0,6.0,11.0,14.0,16.0,13.0,12.0,20.0,16.0,18.0,25.0,13.0,16.0,17.0,22.0,19.0,18.0,22.0,25.0,18.0,18.0,19.0,19.0,24.0,16.0,29.0,16.0,14.0,26.0,18.0,20.0,22.0,13.0,10.0,21.0,16.0,17.0
R,93,932,Amusement and recreation activities,73.0,80.0,53.0,63.0,75.0,89.0,76.0,79.0,71.0,85.0,11.0,1.0,8.0,4.0,5.0,6.0,9.0,6.0,7.0,4.0,11.0,7.0,5.0,6.0,7.0,10.0,2.0,6.0,6.0,4.0,4.0,10.0,7.0,4.0,6.0,5.0,8.0,5.0,12.0,8.0,9.0,5.0,2.0,7.0,13.0,5.0,3.0,8.0,5.0,9.0
S,,,OTHER SERVICE ACTIVITIES,595.0,585.0,543.0,548.0,677.0,761.0,603.0,733.0,1261.0,1350.0,28.0,37.0,45.0,59.0,63.0,69.0,61.0,60.0,57.0,88.0,77.0,89.0,89.0,74.0,109.0,124.0,100.0,99.0,110.0,116.0,90.0,104.0,139.0,107.0,106.0,106.0,140.0,90.0,131.0,125.0,85.0,115.0,98.0,133.0,128.0,93.0,77.0,111.0,75.0,100.0
S,94,,Activities of membership organisations,19.0,21.0,13.0,11.0,15.0,22.0,21.0,13.0,14.0,19.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,4.0,1.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,4.0,1.0,2.0
S,94,941,"Activities of business, employers and professional membership organisations",4.0,6.0,5.0,3.0,2.0,7.0,6.0,7.0,2.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0
